processing_time,total_target_area,total_target_area_length,vert_count,test_type,output_prefix
0.114545,3613.36,577.56,215,naive,Decking-Fixture--rotated_outline_mesh0_z6500
0.019515,3613.93,577.584,216,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z6700
0.125388,3613.93,577.584,216,naive,Decking-Fixture--rotated_outline_mesh0_z6700
0.0191331,3614.34,577.604,214,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z6900
0.116182,3614.34,577.604,214,naive,Decking-Fixture--rotated_outline_mesh0_z6900
0.0175951,2838.66,585.667,207,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z700
0.0686691,2838.66,585.667,207,naive,Decking-Fixture--rotated_outline_mesh0_z700
0.0193942,3615.28,577.612,222,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z7100
0.115482,3615.28,577.612,222,naive,Decking-Fixture--rotated_outline_mesh0_z7100
0.0200789,3615.7,577.623,221,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z7300
0.113218,3615.7,577.623,221,naive,Decking-Fixture--rotated_outline_mesh0_z7300
0.016535,3616.03,577.639,220,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z7500
0.114026,3616.03,577.639,220,naive,Decking-Fixture--rotated_outline_mesh0_z7500
0.0200939,3615.7,577.65,221,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z7700
0.11333,3615.7,577.65,221,naive,Decking-Fixture--rotated_outline_mesh0_z7700
0.020159,3615.28,577.688,223,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z7900
0.116302,3615.28,577.688,223,naive,Decking-Fixture--rotated_outline_mesh0_z7900
0.0201399,3614.46,577.797,224,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z8100
0.11555,3614.46,577.797,224,naive,Decking-Fixture--rotated_outline_mesh0_z8100
0.030334,3613.44,577.989,229,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z8300
0.123308,3613.44,577.989,229,naive,Decking-Fixture--rotated_outline_mesh0_z8300
0.0204809,3612.14,578.246,230,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z8500
0.115749,3612.14,578.246,230,naive,Decking-Fixture--rotated_outline_mesh0_z8500
0.0204861,3610.79,578.605,231,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z8700
0.119689,3610.79,578.605,231,naive,Decking-Fixture--rotated_outline_mesh0_z8700
0.02052,3608.87,579.11,233,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z8900
0.122868,3608.87,579.11,233,naive,Decking-Fixture--rotated_outline_mesh0_z8900
0.0173681,2958.78,584.831,217,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z900
0.079977,2958.78,584.831,217,naive,Decking-Fixture--rotated_outline_mesh0_z900
0.021641,3606.42,579.967,240,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z9100
0.121866,3606.42,579.967,240,naive,Decking-Fixture--rotated_outline_mesh0_z9100
0.017782,3529.86,648.675,232,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z9300
0.0693889,3529.86,648.675,232,naive,Decking-Fixture--rotated_outline_mesh0_z9300
0.0181489,3490.95,647.408,231,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z9500
0.0651209,3490.95,647.408,231,naive,Decking-Fixture--rotated_outline_mesh0_z9500
0.0176141,3464.01,646.506,221,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z9700
0.066494,3464.01,646.506,221,naive,Decking-Fixture--rotated_outline_mesh0_z9700
0.017647,3440.77,645.789,220,InwardDistributed,Decking-Fixture--rotated_outline_mesh0_z9900
0.0592401,3440.77,645.789,220,naive,Decking-Fixture--rotated_outline_mesh0_z9900
0.00289583,654.741,269.056,59,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z100
0.00508285,654.741,269.056,59,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z100
0.00441122,861.144,324.045,104,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z10100
0.00638008,861.144,324.045,104,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z10100
0.00890303,867.049,322.863,97,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z10300
0.00768805,867.049,322.863,97,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z10300
0.00507593,874.024,321.85,91,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z10500
0.00648904,874.024,321.85,91,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z10500
0.00868797,881.585,320.9,86,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z10700
0.00941896,881.585,320.9,86,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z10700
0.00341082,890.055,320.165,84,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z10900
0.00505495,890.055,320.165,84,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z10900
0.00771117,930.593,275.08,62,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z1100
0.0121119,930.593,275.08,62,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z1100
0.00290895,898.582,319.517,74,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z11100
0.00371909,898.582,319.517,74,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z11100
0.00198007,906.462,319.076,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z11300
0.00153995,906.462,319.076,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z11300
0.00187016,901.953,318.858,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z11500
0.001652,901.953,318.858,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z11500
0.00177217,898.361,318.695,50,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z11700
0.00153303,898.361,318.695,50,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z11700
0.00292587,895.382,318.555,50,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z11900
0.00150108,895.382,318.555,50,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z11900
0.0040679,892.869,318.443,49,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z12100
0.00151801,892.869,318.443,49,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z12100
0.00178409,891.432,318.372,50,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z12300
0.001333,891.432,318.372,50,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z12300
0.00324488,890.532,318.329,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z12500
0.00152898,890.532,318.329,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z12500
0.00182199,890.05,318.304,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z12700
0.00126696,890.05,318.304,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z12700
0.00205803,370.9,153.904,59,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z12900
0.00150895,370.9,153.904,59,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z12900
0.00538111,958.232,275.619,61,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z1300
0.0128031,958.232,275.619,61,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z1300
0.00198698,367.466,152.548,56,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z13100
0.00204802,367.466,152.548,56,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z13100
0.00216722,365.773,151.578,62,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z13300
0.00149298,365.773,151.578,62,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z13300
0.002038,365.562,150.838,57,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z13500
0.00145984,365.562,150.838,57,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z13500
0.00201297,366.35,150.233,58,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z13700
0.002177,366.35,150.233,58,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z13700
0.002038,367.822,149.697,58,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z13900
0.00116682,367.822,149.697,58,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z13900
0.00197816,370.788,149.363,56,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z14100
0.0015049,370.788,149.363,56,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z14100
0.00345707,374.519,149.08,57,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z14300
0.00139499,374.519,149.08,57,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z14300
0.00202012,379.15,148.855,59,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z14500
0.0012989,379.15,148.855,59,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z14500
0.00205088,384.772,148.76,59,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z14700
0.00134516,384.772,148.76,59,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z14700
0.00460696,392.02,148.76,59,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z14900
0.001369,392.02,148.76,59,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z14900
0.00374699,980.802,276.055,60,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z1500
0.013464,980.802,276.055,60,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z1500
0.00208592,400.364,148.84,59,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z15100
0.00154996,400.364,148.84,59,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z15100
0.00200295,410.135,148.992,57,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z15300
0.00147009,410.135,148.992,57,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z15300
0.00211,422.013,149.321,60,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z15500
0.00152302,422.013,149.321,60,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z15500
0.00211191,436.307,149.784,59,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z15700
0.00132298,436.307,149.784,59,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z15700
0.00278616,454.655,150.487,60,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z15900
0.00148606,454.655,150.487,60,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z15900
0.00217605,480.655,151.598,61,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z16100
0.00171614,480.655,151.598,61,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z16100
0.00374198,530.308,106.159,67,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z16300
0.0224411,530.308,106.159,67,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z16300
0.00366807,530.922,105.842,65,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z16500
0.0241139,530.922,105.842,65,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z16500
0.00364995,531.431,105.53,64,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z16700
0.02161,531.431,105.53,64,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z16700
0.00353909,531.85,105.234,63,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z16900
0.0230489,531.85,105.234,63,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z16900
0.00332904,1000.45,276.41,62,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z1700
0.0127909,1000.45,276.41,62,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z1700
0.00474811,532.166,104.935,63,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z17100
0.0207629,532.166,104.935,63,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z17100
0.00400496,532.677,104.729,60,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z17300
0.0192511,532.677,104.729,60,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z17300
0.00466704,532.97,104.534,59,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z17500
0.018723,532.97,104.534,59,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z17500
0.00582981,533.164,104.39,57,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z17700
0.017302,533.164,104.39,57,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z17700
0.00264311,532.875,104.261,53,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z17900
0.014209,532.875,104.261,53,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z17900
0.00257802,532.457,104.173,52,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z18100
0.0135651,532.457,104.173,52,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z18100
0.00259209,532.27,104.132,53,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z18300
0.013618,532.27,104.132,53,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z18300
0.00264215,532.072,104.091,53,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z18500
0.013479,532.072,104.091,53,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z18500
0.00262094,531.91,104.055,52,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z18700
0.013046,531.91,104.055,52,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z18700
0.00289106,531.821,104.016,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z18900
0.0179861,531.821,104.016,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z18900
0.00530219,998.547,277.025,84,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z1900
0.0173662,998.547,277.025,84,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z1900
0.00252104,531.606,103.997,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z19100
0.0137229,531.606,103.997,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z19100
0.00256705,531.612,103.999,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z19300
0.0138011,531.612,103.999,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z19300
0.00364399,531.62,104,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z19500
0.014863,531.62,104,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z19500
0.00252199,531.619,104.002,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z19700
0.0133562,531.619,104.002,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z19700
0.00750613,531.633,104.008,52,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z19900
0.0133541,531.633,104.008,52,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z19900
0.00251222,531.644,104.009,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z20100
0.0143061,531.644,104.009,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z20100
0.00424004,531.507,104.006,52,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z20300
0.0110261,531.507,104.006,52,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z20300
0.00296211,531.484,104.01,51,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z20500
0.0144432,531.484,104.01,51,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z20500
0.00251389,531.087,103.955,53,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z20700
0.0174911,531.087,103.955,53,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z20700
0.00266194,530.34,103.902,54,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z20900
0.012126,530.34,103.902,54,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z20900
0.00437689,992.614,277.91,89,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z2100
0.020503,992.614,277.91,89,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z2100
0.00274801,529.665,103.827,53,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z21100
0.016223,529.665,103.827,53,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z21100
0.00436115,528.653,103.715,55,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z21300
0.0165191,528.653,103.715,55,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z21300
0.00265813,526.367,103.523,54,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z21500
0.0143061,526.367,103.523,54,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z21500
0.0029242,524.102,103.298,56,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z21700
0.0132661,524.102,103.298,56,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z21700
0.00265288,521.608,103.058,55,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z21900
0.0158479,521.608,103.058,55,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z21900
0.00460696,518.443,102.76,55,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z22100
0.0117509,518.443,102.76,55,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z22100
0.00278616,514.402,102.392,58,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z22300
0.013217,514.402,102.392,58,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z22300
0.00277495,510.117,102.025,57,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z22500
0.015908,510.117,102.025,57,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z22500
0.00281191,505.366,101.612,60,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z22700
0.012475,505.366,101.612,60,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z22700
0.00458503,499.194,101.163,58,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z22900
0.0105519,499.194,101.163,58,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z22900
0.0107341,983.967,278.827,95,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z2300
0.022083,983.967,278.827,95,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z2300
0.00273204,492.753,100.649,59,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z23100
0.0129879,492.753,100.649,59,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z23100
0.00284195,485.853,100.144,60,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z23300
0.0126789,485.853,100.144,60,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z23300
0.00280809,477.356,99.556,56,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z23500
0.0133979,477.356,99.556,56,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z23500
0.00543499,468.22,98.886,58,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z23700
0.0123901,468.22,98.886,58,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z23700
0.00269413,458.305,98.212,58,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z23900
0.0112739,458.305,98.212,58,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z23900
0.00265503,445.927,97.433,60,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z24100
0.0119791,445.927,97.433,60,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z24100
0.00459599,431.106,96.519,57,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z24300
0.00822091,431.106,96.519,57,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z24300
0.00762105,414.182,95.452,54,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z24500
0.010026,414.182,95.452,54,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z24500
0.0021081,392.866,94.154,50,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z24700
0.00668597,392.866,94.154,50,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z24700
0.00208688,367.623,92.597,48,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z24900
0.00745893,367.623,92.597,48,naive,Decking-Fixture-Slider--rotated_outline_mesh0_z24900
0.00552821,973.466,279.788,105,InwardDistributed,Decking-Fixture-Slider--rotated_outline_mesh0_z2500
